STATIONID,LATITUDE,LONGITUDE
US10lanc070,40.7909,-96.63
US10lanc071,40.7229,-96.6208
US10lanc072,40.9756,-96.7835
US10lanc077,40.7961,-96.6946
US10lanc084,40.7819,-96.695
US10linc002,41.1336,-100.799
US10linc003,41.0322,-100.8012
US10linc004,41.221,-101.0835
US10linc006,41.1296,-100.7949
US10linc007,41.0036,-101.1049
US10linc009,40.7771,-100.5496
US10linc012,41.0215,-100.3648
US10linc013,41.1327,-100.7921
US10linc014,41.0743,-100.2847
US10linc015,41.0813,-100.7854
US10linc016,40.9888,-100.9151
US10linc017,41.1987,-100.7017
US10linc018,41.1294,-100.7497
US10linc019,41.0575,-100.7573
US10linc022,41.0466,-100.747
US10linc023,41.134,-101.1422
US10linc024,41.2074,-100.7222
US10linc025,41.1282,-101.4735
US10linc027,41.3736,-100.4496
US10linc028,41.258,-100.5988
US10linc031,41.182,-100.7158
US10linc032,41.2136,-100.7632
US10linc033,41.1675,-101.1375
US10linc034,41.0887,-100.8676
US10linc035,41.0844,-100.7844
US10linc036,41.1666,-101.1259
US10linc037,41.2286,-101.0567
US10linc039,41.1204,-101.0156
US10linc040,41.0829,-101.2404
US10linc041,41.1471,-100.769
US10linc042,40.9954,-100.7584
US10linc045,41.818,-100.482
US10linc047,40.8603,-100.7018
US10linc048,41.1612,-101.152
US10linc049,40.7887,-100.67
US10linc051,40.7292,-101.1292
US10linc052,41.133,-101.0551
US10linc054,41.1426,-100.7725
US10linc056,41.094,-100.7886
US10linc058,41.1288,-100.7441
US10linc060,41.1243,-100.7879
US10linc069,40.8348,-101.1623
US10linc071,40.9079,-100.8678
US10loga002,41.6089,-100.5509
US10loga003,41.4239,-100.5026
US10loga004,41.4783,-100.5114
US10loga005,41.4078,-100.3959
US10loga006,41.6577,-100.5488
US10loga007,41.4805,-100.5099
US10loga008,41.4016,-100.3473
US10loup001,41.8224,-99.2806
US10loup003,41.8687,-99.2908
US10loup005,41.9398,-99.4823
US10loup006,41.8713,-99.6604
US10madi001,42.0484,-97.3999
US10madi002,41.9859,-97.4129
US10madi003,42.0313,-97.732
US10madi005,41.994,-97.4624
US10madi006,42.0261,-97.4007
US10madi008,42.0224,-97.3712
US10madi009,41.9902,-97.8142
US10madi010,42.0509,-97.4395
US10madi011,41.9838,-97.4856
US10madi017,42.029,-97.4185
US10madi018,42.0268,-97.41
US10madi020,41.9007,-97.7366
US10mcph002,41.6272,-100.9021
US10mcph004,41.6722,-100.7203
US10mcph005,41.6172,-101.4061
US10mcph006,41.5487,-100.9585
US10merr001,41.0358,-98.1466
US10merr002,41.1161,-97.9929
US10merr004,41.2245,-97.7912
US10merr005,41.2202,-98.2546
US10merr006,41.2047,-97.9454
US10merr007,41.1563,-98.2311
US10merr008,41.226,-98.05
US10merr009,41.102,-98.2847
US10merr010,40.9309,-98.2767
US10merr011,41.3191,-97.6653
US10merr012,40.9884,-98.2054
US10merr014,41.0758,-98.0985
US10merr015,41.1146,-97.9952
US10merr016,41.1885,-97.8148
US10merr018,41.2491,-98.2576
US10morr001,41.8982,-103.3598
US10morr003,41.9386,-103.2463
US10morr004,41.4538,-102.7852
US10morr005,41.7116,-103.2331
US10morr006,41.7081,-103.1199
US10morr007,41.4759,-102.8713
US10morr008,41.6266,-103.0435
US10morr013,41.6878,-103.2538
US10morr014,41.6261,-102.926
US10morr016,41.8159,-103.2215
US10morr017,41.5173,-103.2491
US10morr021,41.6328,-102.954
US10nanc001,41.4246,-97.7717
US10nanc003,41.3315,-98.1584
US10nanc004,41.3267,-97.9438
US10nanc006,41.4677,-97.8733
US10nema001,40.3878,-95.8337
US10nema002,40.3956,-95.6601
US10nema003,40.266,-95.911
US10nema004,40.5175,-95.8653
US10nema005,40.398,-95.6538
US10nema006,40.4315,-95.8415
US10nema007,40.3445,-95.6718
US10nema008,40.4735,-95.9598
US10nema009,40.4057,-95.9664
US10nema010,40.4797,-95.9599
US10nema012,40.4874,-95.7334
US10nema013,40.4584,-96.0467
US10nema014,40.3786,-95.8494
US10nuck001,40.2922,-98.2614
US10nuck002,40.1828,-97.9717
US10nuck003,40.1383,-97.9337
US10nuck004,40.288,-98.2581
US10nuck005,40.1042,-98.0117
US10nuck006,40.2348,-97.9049
US10nuck007,40.348,-97.9553
US10nuck008,40.3049,-98.1234
US10nuck011,40.2049,-98.2053
US10nuck013,40.0413,-97.9658
US10nuck014,40.0257,-98.1994
US10nuck016,40.1094,-98.1801
US10nuck017,40.0167,-97.8457
US10nuck018,40.2847,-97.8773
US10nuck019,40.1986,-98.134
US10nuck020,40.2859,-98.1236
US10nuck021,40.3505,-98.1999
US10nuck022,40.2026,-98.062
US10nuck023,40.2759,-97.9318
US10nuck024,40.3206,-98.2048
US10nuck026,40.1974,-98.0686
US10nuck027,40.2926,-98.0722
US10nuck028,40.2909,-98.2569
US10nuck030,40.1427,-97.8627
US10nuck034,40.2913,-98.2123
US10nuck035,40.028,-98.0711
US10otoe001,40.5778,-96.3868
US10otoe002,40.6101,-96.3665
US10otoe003,40.6829,-95.8486
US10otoe004,40.6821,-96.3876
US10otoe005,40.5233,-96.1657
US10otoe006,40.5671,-96.3023
US10otoe007,40.5525,-96.108
US10otoe008,40.7552,-96.4216
US10otoe009,40.6564,-96.2243
US10otoe010,40.5341,-96.0222
US10otoe011,40.5479,-95.9716
US10otoe012,40.5664,-95.841
US10otoe013,40.6819,-96.2725
US10otoe014,40.6682,-96.1067
US10otoe015,40.7376,-96.295
US10otoe016,40.7058,-96.3965
US10otoe017,40.6548,-95.9348
US10otoe019,40.6626,-96.1782
US10otoe026,40.6805,-95.9663
US10otoe027,40.5368,-96.3143
US10otoe028,40.6635,-95.8646
US10otoe030,40.537,-96.1218
US10pawn002,40.1942,-96.3553
US10pawn003,40.2327,-96.3912
US10pawn004,40.2182,-96.1401
US10pawn006,40.109,-96.0861
US10pawn007,40.0587,-96.0903
US10pawn008,40.2199,-96.3063
US10pawn009,40.0136,-96.2747
US10pawn010,40.0591,-96.1613
US10pawn013,40.2065,-96.2944
US10perk001,40.9528,-102.0538
US10perk002,40.8486,-101.7216
US10perk003,40.8267,-101.9196
US10perk004,40.8881,-101.7293
US10perk005,40.7619,-102.0439
US10perk006,40.8476,-101.5412
US10perk008,40.9595,-101.6733
US10perk009,40.8064,-101.7277
US10perk010,40.9324,-101.6089
US10perk011,40.7634,-101.6076
US10perk012,40.7121,-101.3412
US10perk013,40.8483,-101.3881
US10perk014,40.8726,-101.6597
US10perk015,40.8902,-101.3414
US10perk016,40.7866,-101.6656
US10perk017,40.8,-101.3229
US10perk018,40.796,-101.8564
US10perk020,40.7067,-101.4981
US10perk021,40.7981,-101.4038
US10perk022,40.7497,-101.9165
US10perk023,40.7571,-101.6272
US10perk024,40.9773,-101.4284
US10perk027,40.9297,-101.7477
US10perk032,40.8342,-101.695
US10perk034,40.8464,-101.3915
US10perk036,40.6981,-102.0273
US10perk037,40.8492,-101.7244
US10perk038,40.894,-101.8122
US10perk040,40.9494,-101.7572
US10perk042,40.8269,-101.8391
US10phel001,40.3797,-99.1797
US10phel002,40.496,-99.2373
US10phel003,40.6426,-99.275
US10phel005,40.5542,-99.2919
US10phel007,40.4411,-99.3803
US10phel008,40.4489,-99.3672
US10phel009,40.6422,-99.4358
US10phel010,40.5642,-99.217
US10phel011,40.4517,-99.5719
US10phel013,40.5503,-99.3229
US10phel014,40.4763,-99.5096
US10phel015,40.5171,-99.2173
US10pier002,42.3216,-97.7077
US10pier003,42.1,-97.44
US10pier004,42.1037,-97.5746
US10pier005,42.355,-97.7962
US10pier006,42.2646,-97.7561
US10pier007,42.2342,-97.5104
US10pier008,42.2214,-97.6994
US10pier009,42.1977,-97.526
US10pier010,42.2982,-97.7963
US10pier011,42.337,-97.451
US10pier013,42.1733,-97.64
US10plat001,41.3878,-97.4313
US10plat003,41.447,-97.3021
US10plat004,41.4428,-97.3784
US10plat008,41.5407,-97.6344
US10plat012,41.4502,-97.3727
US10plat013,41.4463,-97.3822
US10plat014,41.6411,-97.4321
US10plat018,41.5013,-97.3699
US10plat020,41.4521,-97.3759
US10plat022,41.4746,-97.3803
US10plat023,41.6142,-97.5231
US10plat025,41.418,-97.3436
US10polk001,41.113,-97.5828
US10polk002,41.1168,-97.7164
US10polk003,41.1742,-97.5505
US10polk005,41.1702,-97.5514
US10polk006,41.0972,-97.578
US10polk011,41.1923,-97.6275
US10polk012,41.2359,-97.5051
US10polk013,41.2372,-97.5614
US10polk014,41.2071,-97.4514
US10polk015,41.1138,-97.6005
US10polk016,41.3547,-97.425
US10polk019,41.1065,-97.484
US10polk020,41.1959,-97.6828
US10polk021,41.2007,-97.6221
US10red_001,40.1397,-100.6885
US10red_002,40.208,-100.633
US10red_003,40.1972,-100.6139
US10red_004,40.1815,-100.7325
US10red_005,40.2562,-100.4494
US10red_006,40.1094,-100.2776
US10red_007,40.2157,-100.4063
US10red_008,40.0663,-100.2215
US10red_009,40.1644,-100.2841
US10red_011,40.023,-100.5626
US10red_012,40.2422,-100.4825
US10red_013,40.0378,-100.4151
US10red_014,40.238,-100.7522
US10red_015,40.3302,-100.2865
US10red_017,40.1886,-100.6028
US10red_018,40.2084,-100.6373
US10red_019,40.265,-100.6531
US10red_020,40.2973,-100.2131
US10red_021,40.1905,-100.718
US10red_022,40.208,-100.633
US10red_023,40.2008,-100.4917
US10red_024,40.2002,-100.6235
US10red_026,40.1022,-100.6476
US10rich001,40.1399,-95.9726
US10rich002,40.16,-95.559
US10rich003,40.0997,-95.8073
US10rich005,40.2292,-95.963
US10rich006,40.2224,-95.5778
US10rich007,40.1164,-95.5256
US10rich008,40.0769,-95.9322
US10rich010,40.0582,-95.5736
US10rich012,40.1022,-95.7174
US10rich013,40.0052,-95.8484
US10rich015,40.157,-95.7647
US10rich016,40.2199,-95.7277
US10rich017,40.0225,-95.7883
US10rock001,42.55,-99.5974
US10rock002,42.4119,-99.3895
US10rock003,42.5786,-99.5366
US10rock004,42.4481,-99.3494
US10rock005,42.7224,-99.4797
US10sali001,40.4427,-97.0844
US10sali002,40.6908,-97.0265
US10sali003,40.3779,-97.1876
US10sali004,40.3961,-96.9279
US10sali005,40.4211,-97.3017
US10sali006,40.4655,-97.2172
US10sali007,40.5891,-97.2546
US10sali008,40.5873,-97.0818
US10sali010,40.6547,-97.2639
US10sali011,40.3504,-97.3542
US10sali012,40.4798,-97.2918
US10sali015,40.6547,-96.9317
US10sali016,40.6261,-97.1392
US10sali019,40.371,-97.0795
US10sali021,40.4832,-96.9655
US10sali023,40.6562,-97.2849
US10sali024,40.4803,-97.0389
US10sali025,40.5674,-97.1693
US10sali028,40.5447,-97.3116
US10sali029,40.5827,-97.3329
US10sali030,40.4521,-97.1645
US10sali031,40.3624,-97.0867
US10sarp002,41.0906,-95.9228
US10sarp004,41.1295,-95.9617
US10sarp005,41.1517,-96.0041
US10sarp006,41.1056,-95.9386
US10sarp007,41.1735,-95.9838
US10sarp008,41.1733,-95.9867
US10sarp009,41.1648,-95.9309
US10sarp011,41.1344,-96.0037
US10sarp012,41.1493,-95.9217
US10sarp014,41.1273,-95.9105
US10sarp015,41.1078,-95.9524
US10sarp016,41.1135,-95.9648
US10sarp017,41.151,-95.9433
US10sarp018,41.1584,-95.9174
US10sarp020,41.164,-96.1959
US10sarp022,41.1469,-96.0668
US10sarp024,41.1684,-96.026
US10sarp028,41.1319,-96.0593
US10sarp029,41.0846,-96.1262
US10sarp031,41.1431,-96.0597
US10sarp032,41.1687,-95.9212
US10sarp035,41.1273,-96.2481
US10sarp036,41.1486,-95.9229
US10sarp038,41.166,-96.1705
US10sarp039,41.1674,-95.95
US10sarp048,41.1869,-96.1851
US10sarp049,41.1752,-96.1376
US10saun001,41.0765,-96.7382
US10saun002,41.054,-96.6451
US10saun005,41.2882,-96.6431
US10saun008,41.2228,-96.6279
US10saun009,41.0604,-96.5828
US10saun012,41.2311,-96.6035
US10saun014,41.1912,-96.6166
US10scot001,41.8262,-103.9472
US10scot003,41.844,-103.44
US10scot004,41.7026,-103.7175
US10scot005,41.9894,-103.9365
US10scot006,41.8863,-103.9672
US10scot007,41.9618,-103.5192
US10scot008,41.8458,-103.4672
US10scot011,41.9182,-104.0372
US10scot012,41.7199,-103.6684
US10scot013,41.8841,-103.7149
US10scot014,41.824,-103.6533
US10scot016,41.8881,-103.6272
US10scot017,41.9846,-103.812
US10scot018,41.8279,-103.927
US10scot019,41.7686,-103.6536
US10scot020,41.935,-103.5792
US10scot022,41.9571,-103.8471
US10scot023,41.8667,-103.5969
US10scot026,41.957,-103.7559
US10scot027,41.9289,-103.6484
US10scot028,41.7121,-103.9426
US10scot034,41.8671,-103.6652
US10scot039,41.8828,-103.6488
US10scot041,41.8667,-103.5969
US10sewa002,40.9309,-97.345
US10sewa004,41.019,-97.2844
US10sewa005,40.8157,-96.9506
US10sewa006,40.9596,-97.0415
US10sewa007,40.8726,-97.1127
US10sewa009,40.7781,-97.0581
US10sewa010,41.0006,-97.3461
US10sewa011,40.7731,-97.0507
US10sewa013,41.0044,-97.0566
US10sewa014,40.873,-97.3044
US10sewa015,40.9459,-97.3433
US10sewa016,40.8292,-96.9898
US10sewa017,40.7722,-97.0583
US10sewa020,40.8872,-96.9894
US10sewa021,40.9207,-97.0893
US10sewa022,41.026,-97.1569
US10sewa023,40.8911,-97.3456
US10shem001,41.222,-99.1575
US10shem002,41.049,-99.1624
US10shem003,41.1426,-98.8593
US10shem004,41.3331,-99.054
US10shem008,41.2787,-98.9704
US10shem009,41.2754,-99.0104
US10shem010,41.2947,-99.0511
US10shem011,41.2538,-98.7986
US10shem012,41.194,-99.1407
US10shem014,41.375,-98.9362
US10shem016,41.1634,-99.1736
US10shem017,41.0588,-99.1605
US10sher001,42.8153,-102.1032
US10sher002,42.6869,-102.7552
US10sher003,42.535,-102.4789
US10sher004,42.7134,-102.4657
US10sher005,42.6149,-102.4964
US10sher006,42.6474,-102.1995
US10sher007,42.6001,-102.5571
US10sher010,42.3789,-102.3589
US10sher011,42.9809,-102.3209
US10sher012,42.3371,-102.5072
US10sher013,42.4377,-102.5322
US10sher014,42.7966,-102.6972
US10sher015,42.4489,-102.6948
US10sher017,42.9929,-102.4713
US10sher018,42.4565,-102.6458
US10sher019,42.6743,-102.3829
US10sher021,42.5046,-102.5666
US10sher022,42.2297,-102.547
US10sher023,42.874,-102.5471
US10sher026,42.7892,-102.2954
US10sher027,42.596,-102.7131
US10sher028,42.7598,-102.3491
US10sher029,42.4978,-102.7413
US10sher030,42.5082,-102.7341
US10sher031,42.7314,-102.0857
US10sher032,42.712,-102.4637
US10sher033,42.3561,-102.3013
US10sher035,42.7001,-102.2033
US10sher036,42.9591,-102.3346
US10siou001,42.0008,-103.848
US10siou002,42.5945,-103.8679
US10siou004,42.9256,-103.7785
US10siou005,42.3579,-103.7547
US10siou006,42.5564,-103.5559
US10stan002,41.8329,-97.3505
US10stan003,41.9435,-97.2253
US10stan006,42.0102,-97.0536
US10stan007,41.7436,-97.3677
US10stan008,41.9903,-97.2415
US10stan009,42.0404,-97.1974
US10stan010,41.8815,-97.1996
US10stan011,41.9157,-97.3219
US10stan012,41.9034,-97.0334
US10stan013,41.9513,-97.2643
US10stan014,41.9599,-97.3644
US10thay001,40.3128,-97.8135
US10thay002,40.0717,-97.5924
US10thay003,40.3056,-97.637
US10thay004,40.1578,-97.595
US10thay005,40.3144,-97.5925
US10thay006,40.0776,-97.7571
US10thay007,40.2377,-97.7531
US10thay008,40.3135,-97.8026
US10thay009,40.2462,-97.3917
US10thay010,40.3503,-97.3685
US10thay011,40.0469,-97.5767
US10thay012,40.1493,-97.4241
US10thay013,40.0167,-97.3871
US10thay014,40.1034,-97.4907
US10thay015,40.1325,-97.7842
US10thay017,40.1763,-97.5646
US10thay018,40.171,-97.5764
US10thay019,40.2629,-97.4639
US10thay020,40.0027,-97.7648
US10thay021,40.1441,-97.2312
US10thay023,40.1754,-97.6598
US10thay026,40.1364,-97.7298
US10thom002,41.9785,-100.5703
US10thom003,41.9841,-100.5975
US10thom004,41.9007,-100.7699
US10thom005,41.9887,-100.707
US10thom006,41.9023,-100.3028
US10thom007,41.7833,-100.8221
US10thom008,42.1314,-100.4572
US10thom009,41.9775,-100.5794
US10thom010,41.976,-100.4567
US10thom012,42.0428,-100.8355
US10thom014,41.9723,-100.5742
US10thur002,42.2032,-96.8233
US10vall001,41.619,-98.9433
US10vall002,41.5105,-98.883
US10vall003,41.6335,-99.0738
US10vall004,41.7187,-99.0065
US10vall005,41.6614,-99.1449
US10vall006,41.6219,-99.1247
US10vall007,41.4236,-99.042
US10vall008,41.4757,-98.8823
US10vall009,41.4239,-99.1593
US10vall010,41.5616,-99.1836
US10vall011,41.5914,-98.7698
US10vall012,41.5679,-99.0024
US10vall013,41.6059,-99.1773
US10vall014,41.5527,-99.0612
US10vall015,41.5983,-98.9241
US10vall017,41.71,-98.7756
US10vall018,41.6693,-99.1267
US10vall020,41.6085,-98.9407
US10wash001,41.4139,-96.035
US10wash003,41.4692,-96.1369
US10wash004,41.5182,-96.1473
US10wash005,41.6764,-96.3155
US10wash006,41.4595,-96.0784
US10wash010,41.6552,-96.3889
US10wash011,41.5584,-96.2206
US10wash012,41.4776,-96.2016
US10wash014,41.5437,-96.1465
US10wayn001,42.221,-96.9598
US10wayn002,42.2361,-97.0074
US10wayn003,42.2444,-97.0067
US10wayn004,42.1937,-97.2936
US10wayn005,42.2179,-97.2881
US10wayn006,42.1108,-97.3056
US10wayn007,42.2136,-97.2326
US10wayn008,42.2296,-97.0294
US10wayn010,42.2182,-97.2884
US10webs001,40.3357,-98.4907
US10webs002,40.3067,-98.5694
US10webs003,40.2637,-98.331
US10webs004,40.2972,-98.7267
US10webs005,40.0625,-98.35
US10webs007,40.026,-98.6892
US10webs008,40.1045,-98.5204
US10webs009,40.2786,-98.6577
US10webs010,40.2422,-98.2928
US10webs011,40.2083,-98.3293
US10webs013,40.0891,-98.4366
US10webs014,40.2109,-98.6741
US10webs015,40.3144,-98.2739
US10webs018,40.3362,-98.3725
US10webs019,40.2799,-98.5158
US10webs020,40.0717,-98.3293
US10webs021,40.2833,-98.3859
US10webs022,40.3278,-98.45
US10whee001,41.9939,-98.6327
US10whee002,41.9864,-98.5104
US10whee003,41.9032,-98.3348
US10whee004,41.7439,-98.4331
US10whee006,41.7779,-98.3759
US10whee007,42.0522,-98.5398
US10whee009,41.8811,-98.5488
US10whee010,41.9058,-98.6898
US10york002,40.8683,-97.574
US10york003,40.8622,-97.5935
US10york008,41.0186,-97.672
US10york009,40.745,-97.6008
US10york010,40.8573,-97.6025
US10york011,40.9149,-97.5677
US10york012,40.889,-97.6761
US10york014,40.7391,-97.4068
US10york015,40.8765,-97.5904
US10york017,41.0435,-97.427
US10york018,40.8431,-97.5786
US10york019,40.8868,-97.3948
US10york020,40.9758,-97.7336
US10york022,41.0284,-97.3984
US10york023,41.0357,-97.5205
US10york024,40.816,-97.806
US10york025,40.8831,-97.6515
US10york026,40.8121,-97.7354
US10york027,40.8504,-97.4069
US10york028,40.793,-97.7499
US10york029,40.8584,-97.5774
US10york031,41.0261,-97.7034
US10york032,40.9538,-97.5226
US10york033,40.9234,-97.6173
US10york034,40.751,-97.5785
US10york035,40.8003,-97.622
US10york036,40.734,-97.598
US10york037,40.8587,-97.6075
US10york039,41.0079,-97.605
US10york040,40.8587,-97.6075
US10york041,40.8987,-97.5928
US10york042,40.9303,-97.7973
US10york044,40.8767,-97.5738
US10york045,40.888,-97.5894
US1AKAB0001,61.2047,-149.7563
US1AKAB0003,61.1926,-149.7542
US1AKAB0004,61.1094,-149.7701
US1AKAB0006,61.1934,-149.9682
US1AKAB0007,61.1,-149.82
US1AKAB0008,61.4176,-149.4477
US1AKAB0009,61.1852,-149.7205
US1AKAB0012,60.9512,-149.1278
US1AKAB0014,61.1606,-149.8067
US1AKAB0015,61.1945,-149.7573
US1AKAB0021,61.3122,-149.4958
US1AKAB0022,61.2869,-149.3945
US1AKAB0023,61.2378,-149.4543
US1AKAB0027,61.1039,-149.7296
US1AKAB0028,61.0614,-149.7524
US1AKAB0030,61.2059,-149.8112
US1AKAB0034,61.3659,-149.5501
US1AKAB0036,61.1925,-149.76
US1AKAB0038,61.2272,-149.4401
US1AKAB0048,61.4069,-149.4872
US1AKAB0051,61.213,-149.7649
US1AKAB0052,61.1529,-149.9346
US1AKAB0055,61.1113,-149.846
US1AKAB0058,61.1898,-149.9492
US1AKAB0060,61.1888,-149.9153
US1AKAB0061,61.1898,-149.9492
US1AKAB0062,61.1138,-149.7768
US1AKBC0003,61.58,-159.551
US1AKBC0004,61.7025,-157.1699
US1AKFN0004,64.9347,-148.0244
US1AKFN0011,64.8933,-147.4436
US1AKFN0013,64.9276,-147.5387
US1AKFN0015,64.9186,-147.6304
US1AKFN0016,64.8447,-147.7973
US1AKFN0018,64.9112,-147.568
US1AKFN0030,64.8577,-147.7293
US1AKJB0002,58.3834,-134.6453
US1AKJB0003,58.4029,-134.5919
US1AKJB0005,58.2592,-134.3206
US1AKJB0007,58.2752,-134.3907
US1AKJB0009,58.2828,-134.4115
US1AKJB0010,58.3025,-134.418
US1AKJB0011,58.3568,-134.5313
US1AKJB0014,58.4172,-134.5457
US1AKKP0001,60.4868,-151.0823
US1AKKP0002,60.4879,-150.726
US1AKMS0005,61.6995,-149.9897
US1AKMS0010,61.5419,-149.4133
US1AKMS0011,61.6185,-149.1258
US1AKMS0012,62.2272,-150.0731
US1AKMS0014,61.6058,-149.5233
US1AKMS0018,62.4251,-150.1237
US1AKMS0019,62.1329,-150.5371
US1AKMS0020,61.555,-149.47
US1AKPW0001,55.9553,-133.6178
US1AKPW0005,55.7878,-133.4564
US1AKSH0002,59.5201,-135.3503
US1AKVC0005,61.0958,-146.1967
US1AKVC0006,62.9394,-145.5172
US1AKWH0003,61.5277,-165.5787
US1AKWH0005,60.9445,-164.6441
US1AKWH0012,61.5229,-166.0981
US1AKWP0001,56.8139,-132.9536
US1AKWP0002,56.4628,-132.3753
US1ALAT0002,32.4756,-86.4393
US1ALAT0010,32.4262,-86.539
US1ALAT0013,32.6444,-86.4302
US1ALAT0014,32.4825,-86.4854
US1ALBB0003,33.0212,-86.9208
US1ALBB0004,33.0199,-86.9241
US1ALBB0005,33.1772,-87.1652
US1ALBB0006,33.0359,-86.8858
US1ALBB0008,32.9878,-87.0882
US1ALBL0002,33.9554,-86.5439
US1ALBL0003,33.8584,-86.8679
US1ALBL0005,33.8029,-86.5601
US1ALBL0006,34.0913,-86.6066
US1ALBL0007,33.8527,-86.4081
US1ALBL0008,33.94,-86.63
US1ALBL0009,33.9416,-86.4555
US1ALBL0011,34.1855,-86.451
US1ALBL0013,33.9153,-86.3464
US1ALBL0015,33.8481,-86.9452
US1ALBL0016,33.8902,-86.7567
US1ALBL0018,33.8713,-86.7518
US1ALBL0020,34.0752,-86.5563
US1ALBL0021,34.2305,-86.4792
US1ALBL0023,34.1404,-86.5467
US1ALBR0001,31.706,-85.6116
US1ALBR0002,31.8976,-85.1416
US1ALBR0003,31.8939,-85.1619
US1ALBR0006,31.8826,-85.5839
US1ALBT0001,31.8589,-86.8405
US1ALBT0002,31.7205,-86.8763
US1ALBW0001,30.5483,-87.8887
US1ALBW0003,30.6424,-87.9076
US1ALBW0004,30.622,-87.9014
US1ALBW0005,30.2902,-87.5099
US1ALBW0008,30.3439,-87.7848
US1ALBW0009,30.403,-87.6766
US1ALBW0011,30.2968,-87.5425
US1ALBW0013,30.5667,-87.9005
US1ALBW0015,30.3002,-87.5539
US1ALBW0017,30.4702,-87.6607
US1ALBW0019,30.3876,-87.4666
US1ALBW0020,30.4624,-87.7678
US1ALBW0023,30.3908,-87.6167
US1ALBW0026,30.6216,-87.7578
US1ALBW0027,30.3032,-87.5624
US1ALBW0028,30.672,-87.8982
US1ALBW0030,30.5235,-87.826
US1ALBW0031,30.3789,-87.6975
US1ALBW0032,30.5566,-87.9013
US1ALBW0033,30.5272,-87.8835
US1ALBW0035,30.2864,-87.5688
US1ALBW0036,30.6759,-87.8563
US1ALBW0038,30.5309,-87.8101
US1ALBW0039,30.4675,-87.9115
US1ALBW0040,30.5072,-87.9083
US1ALBW0041,30.517,-87.8455
US1ALBW0042,30.5106,-87.907
US1ALBW0043,30.5464,-87.9005
US1ALBW0045,30.488,-87.8002
US1ALBW0049,30.5403,-87.902
US1ALBW0052,30.35,-87.7656
US1ALBW0053,30.3718,-87.6195
US1ALBW0054,30.441,-87.8947
US1ALBW0057,30.6214,-87.8684
US1ALBW0058,30.6849,-87.8683
US1ALBW0059,31.0359,-87.7413
US1ALBW0060,30.6077,-87.9081
US1ALBW0065,30.5324,-87.744
US1ALBW0066,30.3146,-87.7116
US1ALBW0068,30.675,-87.9115
US1ALBW0071,30.5166,-87.8474
US1ALBW0074,30.3645,-87.6268
US1ALBW0075,30.5742,-87.8519
US1ALBW0079,30.5724,-87.8444
US1ALBW0080,30.6461,-87.8871
US1ALBW0081,30.5777,-87.8293
US1ALBW0082,30.5138,-87.9113
US1ALBW0083,30.5258,-87.8816
US1ALBW0085,30.4955,-87.744
US1ALBW0086,30.4831,-87.9114
US1ALBW0087,30.579,-87.7392
